2018-03-15 20:38:18,b'@MommyMusings #8....don\xe2\x80\x99t fly #UnitedAirlines'
2018-03-15 20:37:13,"b""RT @PolToons: #UnitedAirlines Better Than On Mitt Romney's Car @DanaJSummers #DrainTheSwamp #DemocratLiesMatter Always #VoteGOP #NoRINOs #M\xe2\x80\xa6"""
2018-03-15 20:36:03,"b""I need Hate #UnitedAirlines . I won't fly a USA airline since Northwest was eaten by Delta\n I only fly foreign airl\xe2\x80\xa6 https://t.co/arewv7ZoyG"""
2018-03-15 20:35:50,"b'This is great, minus the fact the girl who lost her French bulldog is a bad pet owner because she never should have\xe2\x80\xa6 https://t.co/J2ijjP0MJy'"
2018-03-15 20:33:58,b'RT @EjHirschberger: #MaxineWaters  please fly #UnitedAirlines and maybe they will lose you or at least fly you to another country!\n\n#TrumpD\xe2\x80\xa6'
2018-03-15 20:33:52,"b'#UnitedAirlines ""Swindle said Irgo -- who was flying for the first time -- had no water or food on the 16-plus... https://t.co/9JSnbSRLhL'"
2018-03-15 20:33:43,"b""RT @ScottPresler: Don't Fly United Airlines: \n\n\xe2\x9c\x94\xef\xb8\x8fCut ties with NRA\n\xe2\x9c\x94\xef\xb8\x8fDragged Chinese Dr. off plane\n\xe2\x9c\x94\xef\xb8\x8fForced puppy into overhead bin &amp; the p\xe2\x80\xa6"""
2018-03-15 20:31:43,"b'Out of 24 animals that were killed by negligence from airlines in 2017, #UnitedAirlines killed 18 of them. #UnitedAirlinesKillsDogs'"
2018-03-15 20:31:41,b'Going to look at different #airlines to spent my $20k+ a year on travel since @united can\xe2\x80\x99t do anything correctly.\xe2\x80\xa6 https://t.co/AKtFWDkK6O'
2018-03-15 20:31:26,"b'#UnitedAirlines #BlackTwitter You still fly them? Why? They will kill your dog, let white women place their nasty f\xe2\x80\xa6 https://t.co/3ncTiOXjpn'"
2018-03-15 20:30:54,"b'Several Killed, Cars Crushed In Footbridge Collapse At Florida University - NDTV https://t.co/hdQ1cvK0XF #Florida #UnitedAirlines'"
2018-03-15 20:30:51,b'That moment in the car on the way to the airport when your dog hears you talk about the great deal #UnitedAirlines\xe2\x80\xa6 https://t.co/C3sv88LXmf'
2018-03-15 20:30:50,b'RT @Pataltschul: The employee of #UnitedAirlines who caused the death of a dog by insisting that it should be put in the overhead bin shoul\xe2\x80\xa6'
2018-03-15 20:30:31,b'Is incompetence a hallmark of @united existence? You have to hope no one is ever really that incompetent. #UnitedAirlines'
2018-03-15 20:30:08,"b""RT @JackiSchechner: Here's what I don't get about this #UnitedAirlines dog death story. How did no one speak up? How did this woman or othe\xe2\x80\xa6"""
2018-03-15 20:29:52,b'RT @EjHirschberger: #MaxineWaters  please fly #UnitedAirlines and maybe they will lose you or at least fly you to another country!\n\n#TrumpD\xe2\x80\xa6'
2018-03-15 20:29:24,b'@BP_plc I received an email from #BPRewards of new reward to choose @ pump of @united milage program or earn toward\xe2\x80\xa6 https://t.co/MhXv4dIUkT'
2018-03-15 20:28:11,b'Don\xe2\x80\x99t be like the passengers on #UnitedAirlines Get involved people. https://t.co/bptycgqYT9'
2018-03-15 20:27:04,b'Is it standard for your planes not to have a fold down changing table on a 2.5 hour flight? Changing my toddler\xe2\x80\x99s b\xe2\x80\xa6 https://t.co/RhtSDirPB3'
2018-03-15 20:26:50,"b""RT @LucyNolandFOX29: A force behind #LibresLaw is saying enough is enough when it comes to #UnitedAirlines. @RyanBizzarro's waving goodbye\xe2\x80\xa6"""
2018-03-15 20:26:01,b'RT @EjHirschberger: #MaxineWaters  please fly #UnitedAirlines and maybe they will lose you or at least fly you to another country!\n\n#TrumpD\xe2\x80\xa6'
